points0.pts
zone0.inf
 152 271
 38
PP0
PP1
PP2
PP3
PP4
PP5
PP6
PP7
PP8
PP9
PP10
PP11
PP12
PP13
PP14
PP15
PP16
PP17
PP18
PP19
PP20
PP21
PP22
PP23
PP24
PP25
PP26
PP27
PP28
PP29
PP30
PP31
PP32
PP33
PP34
PP35
PP36
PP37
 7179 1 12 0.00000000E+00 8 0.671949804 7 0.130364582 9 7.18576163E-02 6 -3.21072750E-02 10 -6.86192419E-03 5 1.30524645E-02 11 3.82308327E-02 12 0.126037925 4 -2.63314787E-02 3 3.56533914E-03 2 4.24897953E-05 1 1.01996129E-02
 7180 1 12 0.00000000E+00 8 0.630646110 7 0.159275234 9 5.70988581E-02 6 -2.88098846E-02 5 1.75994858E-02 10 -7.75898946E-03 11 3.90779562E-02 12 0.145433456 4 -2.85372697E-02 3 4.45058383E-03 2 -1.19470387E-04 1 1.16439313E-02
 7181 1 12 0.00000000E+00 8 0.590027094 7 0.182355970 9 4.54016179E-02 6 -2.45799944E-02 5 2.23750342E-02 10 -8.59200861E-03 11 3.97643223E-02 12 0.165615752 4 -3.05903032E-02 3 5.41313924E-03 2 -3.12580232E-04 1 1.31219560E-02
 7182 1 12 0.00000000E+00 8 0.551520646 7 0.199654073 6 -1.98118296E-02 9 3.59552875E-02 5 2.72687674E-02 10 -9.34111048E-03 11 4.02772203E-02 12 0.186401486 4 -3.24529558E-02 3 6.44309958E-03 2 -5.29289828E-04 1 1.46146147E-02
 7183 1 12 0.00000000E+00 8 0.515669644 7 0.211759448 6 -1.48472330E-02 9 2.82033682E-02 5 3.21696028E-02 10 -9.99474805E-03 12 0.207655236 11 4.06145044E-02 3 7.52899703E-03 4 -3.41013409E-02 2 -7.63018383E-04 1 1.61055587E-02
 7184 1 12 0.00000000E+00 8 0.482542753 7 0.219460502 6 -9.95329209E-03 9 2.17583142E-02 5 3.69769111E-02 10 -1.05498740E-02 12 0.229275733 11 4.07813713E-02 3 8.65687616E-03 4 -3.55226435E-02 2 -1.00744446E-03 1 1.75807904E-02
 7185 1 12 0.00000000E+00 8 0.451983780 7 0.223553225 6 -5.31770149E-03 9 1.63420457E-02 5 4.16018851E-02 12 0.251185715 10 -1.10060610E-02 11 4.07853238E-02 3 9.81267914E-03 4 -3.67122293E-02 2 -1.25696359E-03 1 1.90282781E-02
 7186 1 12 0.00000000E+00 8 0.423744917 7 0.224756017 6 -1.05910795E-03 9 1.17508350E-02 5 4.59712036E-02 12 0.273325413 10 -1.13670249E-02 11 4.06361967E-02 3 1.09820412E-02 4 -3.76711637E-02 2 -1.50663673E-03 1 2.04373263E-02
 7187 1 12 0.00000000E+00 8 0.397556722 7 0.223680407 6 2.75807199E-03 9 7.83196092E-03 12 0.295646876 5 5.00274934E-02 10 -1.16371540E-02 11 4.03431393E-02 3 1.21501414E-02 4 -3.84046510E-02 2 -1.75205374E-03 1 2.17990521E-02
 7188 1 12 0.00000000E+00 8 0.373163134 7 0.220828503 6 6.10963441E-03 9 4.46722005E-03 12 0.318110883 5 5.37278689E-02 10 -1.18220728E-02 11 3.99160944E-02 3 1.33034447E-02 4 -3.89206894E-02 2 -1.98974600E-03 1 2.31057256E-02
 7189 1 12 0.00000000E+00 8 0.350334048 7 0.216604173 6 9.00033861E-03 9 1.56460551E-03 12 0.340683818 5 5.70425093E-02 10 -1.19283032E-02 11 3.93647626E-02 3 1.44291446E-02 4 -3.92294526E-02 2 -2.21660477E-03 1 2.43509747E-02
 7190 1 12 0.00000000E+00 8 0.328868032 7 0.211330399 6 1.14516756E-02 12 0.363335788 9 -9.49030276E-04 5 5.99540137E-02 10 -1.19617293E-02 11 3.86979207E-02 3 1.55155594E-02 4 -3.93422246E-02 2 -2.42958451E-03 1 2.55291909E-02
 7191 1 12 0.00000000E+00 8 0.308594167 7 0.205261216 12 0.386038691 6 1.34964567E-02 9 -3.13269882E-03 5 6.24551959E-02 10 -1.19284885E-02 11 3.79245467E-02 3 1.65521447E-02 4 -3.92711684E-02 2 -2.62655318E-03 1 2.66364943E-02
 7192 1 13 0.00000000E+00 8 0.288791299 7 0.198464915 12 0.396421850 6 1.52611220E-02 9 -5.25589520E-03 5 6.40010461E-02 10 -1.19947465E-02 11 3.40021513E-02 3 1.72978975E-02 4 -3.94790582E-02 2 -3.65476520E-03 1 2.47615818E-02 13 2.13825870E-02
 7193 1 13 0.00000000E+00 8 0.270482838 7 0.191363037 12 0.418947548 6 1.66106988E-02 9 -6.91952324E-03 5 6.56816810E-02 10 -1.18486723E-02 11 3.29948366E-02 3 1.82063337E-02 4 -3.90842296E-02 2 -3.82785336E-03 1 2.56737657E-02 13 2.17195284E-02
 7194 1 13 0.00000000E+00 8 0.253000528 7 0.183951065 12 0.441452175 6 1.76711958E-02 9 -8.37389752E-03 5 6.69738799E-02 10 -1.16522936E-02 11 3.19118313E-02 3 1.90436542E-02 4 -3.85422148E-02 2 -3.97904264E-03 1 2.65138336E-02 13 2.20292751E-02
 7195 1 13 0.00000000E+00 12 0.463892043 8 0.236261562 7 0.176328197 6 1.84793845E-02 9 -9.64674167E-03 5 6.78953975E-02 10 -1.14117889E-02 11 3.07618305E-02 3 1.98048539E-02 4 -3.78651284E-02 2 -4.10774071E-03 1 2.72811521E-02 13 2.23269928E-02
 7196 1 13 0.00000000E+00 12 0.486216694 8 0.220197365 7 0.168574348 6 1.90699883E-02 9 -1.07613476E-02 5 6.84663355E-02 10 -1.11310491E-02 11 2.95521244E-02 3 2.04870403E-02 4 -3.70655283E-02 2 -4.21349844E-03 1 2.79761329E-02 13 2.26313863E-02
 7197 1 13 0.00000000E+00 12 0.508366168 8 0.204753861 7 0.160753742 6 1.94746405E-02 9 -1.17376558E-02 5 6.87094778E-02 10 -1.08153494E-02 3 2.10888516E-02 11 2.82919835E-02 4 -3.61555889E-02 2 -4.29615518E-03 13 2.29657330E-02 1 2.86003165E-02
 7198 1 13 0.00000000E+00 12 0.530269265 8 0.189887702 7 0.152920529 6 1.97203550E-02 9 -1.25921164E-02 5 6.86503723E-02 10 -1.04693873E-02 3 2.16097776E-02 11 2.69910954E-02 4 -3.51473577E-02 2 -4.35545016E-03 13 2.33584959E-02 1 2.91567277E-02
 7201 1 13 0.00000000E+00 12 0.593563855 7 0.129765838 8 0.148488641 6 1.97396763E-02 5 6.69277608E-02 9 -1.45566212E-02 10 -9.28954873E-03 3 2.27061529E-02 11 2.29546055E-02 4 -3.16536762E-02 13 2.52733342E-02 2 -4.39498667E-03 1 3.04749813E-02
 7302 1 11 0.00000000E+00 11 0.585996747 10 0.319464445 9 -2.06884183E-03 8 -1.74750201E-02 7 2.20748107E-03 6 1.61074176E-02 4 7.87124559E-02 5 8.90678668E-04 3 -1.35118198E-02 2 1.78206265E-02 1 1.18558584E-02
 7303 1 11 0.00000000E+00 11 0.543132782 10 0.376526117 9 5.33105340E-04 8 -1.81975327E-02 7 1.85927621E-03 6 1.58820432E-02 4 6.92202598E-02 5 6.79652905E-04 3 -1.16704255E-02 2 1.40497452E-02 1 7.98494462E-03
 7304 1 12 0.00000000E+00 10 0.453368962 11 0.478658915 9 3.92558193E-03 8 -1.83502212E-02 7 1.45249383E-03 6 1.52444495E-02 4 5.92679866E-02 5 4.43943718E-04 3 -9.82292090E-03 2 1.05780084E-02 1 4.59351856E-03 12 6.39276812E-04
 7305 1 12 0.00000000E+00 10 0.554255545 11 0.388129622 9 8.60366225E-03 8 -1.66522861E-02 7 1.57120125E-03 6 1.40889548E-02 4 4.88593280E-02 5 5.87856222E-04 3 -7.84172025E-03 2 7.61853158E-03 1 2.49217497E-03 12 -1.71284913E-03
 7306 1 12 0.00000000E+00 10 0.678340256 11 0.270329773 9 1.54840797E-02 8 -1.42613659E-02 7 1.52610033E-03 6 1.23819485E-02 4 3.82889695E-02 5 6.57111814E-04 3 -5.93694253E-03 2 5.10671875E-03 1 1.01469003E-03 12 -2.93133548E-03
 7307 1 12 0.00000000E+00 10 0.811512053 11 0.135885850 9 2.79555563E-02 8 -1.12975501E-02 7 1.28499453E-03 6 1.02217486E-02 4 2.79194172E-02 5 6.49367750E-04 3 -4.16095322E-03 2 3.04755871E-03 1 1.05384963E-04 12 -3.12340795E-03
 7308 1 12 0.00000000E+00 10 0.896793664 11 2.59768646E-02 9 6.09464161E-02 8 -8.34483560E-03 7 6.61648111E-04 6 8.17181356E-03 4 1.94837619E-02 5 5.66636911E-04 3 -2.76898197E-03 2 1.48124748E-03 1 -3.92221875E-04 12 -2.57601147E-03
 7313 1 12 0.00000000E+00 9 0.527496159 10 0.440103352 11 2.64214259E-02 8 7.67169707E-03 7 -7.19959335E-03 6 -9.97218303E-04 5 -7.06012768E-04 4 3.91883543E-03 3 -7.71486608E-04 2 -8.67533730E-04 1 1.89758503E-05 12 4.91140457E-03
 7314 1 12 0.00000000E+00 9 0.622846186 10 0.339834780 11 3.09178252E-02 8 1.51104415E-02 7 -8.88401456E-03 6 -4.78013791E-03 5 -1.07487990E-03 4 -3.33787495E-04 3 -3.07685812E-04 2 -8.23769369E-04 1 4.89622005E-04 12 7.00539723E-03
 7315 1 12 0.00000000E+00 9 0.710225165 10 0.245525658 11 3.39536965E-02 8 2.65723839E-02 7 -1.05698146E-02 6 -9.09713283E-03 5 -1.48964883E-03 4 -4.92669223E-03 3 1.86065736E-04 2 -6.81447505E-04 1 1.02248776E-03 12 9.27924737E-03
 7316 1 12 0.00000000E+00 9 0.779773593 10 0.161674589 11 3.60130146E-02 8 4.59295884E-02 7 -1.21635152E-02 6 -1.33435195E-02 5 -2.00744648E-03 4 -9.36806295E-03 3 6.34045224E-04 2 -4.90124163E-04 1 1.56448712E-03 12 1.17833288E-02
 7317 1 12 0.00000000E+00 9 0.813737571 10 9.65783000E-02 8 8.01281556E-02 11 3.76601182E-02 7 -1.34440055E-02 6 -1.63174849E-02 5 -2.75333831E-03 4 -1.27919279E-02 3 8.95373872E-04 2 -3.31510964E-04 12 1.46112628E-02 1 2.02747248E-03
 7318 1 12 0.00000000E+00 9 0.800204217 10 5.58031760E-02 8 0.133789614 7 -1.43140182E-02 11 3.93032506E-02 6 -1.72197018E-02 5 -3.78796132E-03 4 -1.45879937E-02 3 8.74903169E-04 2 -2.64805305E-04 12 1.78472754E-02 1 2.35203002E-03
 7319 1 12 0.00000000E+00 9 0.751459122 8 0.201992661 10 3.34395841E-02 7 -1.51265468E-02 11 4.08862606E-02 6 -1.69868469E-02 5 -4.93590999E-03 4 -1.52390702E-02 3 6.73046394E-04 2 -2.52735510E-04 12 2.14977656E-02 1 2.59265769E-03
 7332 1 12 0.00000000E+00 8 0.623006046 7 0.131930947 9 7.76754320E-02 6 -3.28951553E-02 10 -6.83464715E-03 5 1.53732868E-02 11 4.65377979E-02 12 0.158003345 4 -2.95294393E-02 3 4.16748645E-03 2 1.68107348E-04 1 1.23968003E-02
 7333 1 12 0.00000000E+00 8 0.588188291 7 0.153543845 9 6.36672750E-02 6 -2.92372238E-02 5 1.96170881E-02 10 -7.70596275E-03 11 4.66866605E-02 12 0.177680507 4 -3.11808586E-02 3 5.01009729E-03 2 1.12217031E-05 1 1.37190633E-02
 7334 1 12 0.00000000E+00 8 0.553713799 7 0.170785874 9 5.22114299E-02 6 -2.50511188E-02 5 2.39742883E-02 10 -8.48577451E-03 11 4.67119813E-02 12 0.198031262 4 -3.26913446E-02 3 5.91409579E-03 2 -1.69020597E-04 1 1.50545258E-02
 7335 1 12 0.00000000E+00 8 0.520514965 7 0.183787867 9 4.27311845E-02 6 -2.06040516E-02 5 2.83547360E-02 10 -9.16745234E-03 12 0.218922257 11 4.66048121E-02 4 -3.40344906E-02 3 6.86917827E-03 2 -3.67095927E-04 1 1.63880717E-02
 7336 1 12 0.00000000E+00 8 0.489026159 7 0.192956328 6 -1.61186587E-02 9 3.48015092E-02 5 3.26728001E-02 10 -9.74924769E-03 12 0.240249887 11 4.63628210E-02 3 7.86334369E-03 4 -3.51937525E-02 2 -5.77255443E-04 1 1.77060831E-02
 7337 1 12 0.00000000E+00 8 0.459384829 7 0.198808923 6 -1.17660956E-02 9 2.81061772E-02 5 3.68506834E-02 12 0.261932969 10 -1.02320900E-02 11 4.59877923E-02 3 8.88494402E-03 4 -3.61595564E-02 2 -7.95283297E-04 1 1.89967025E-02
 7338 1 12 0.00000000E+00 8 0.431564540 7 0.201875702 6 -7.66723510E-03 9 2.24072598E-02 12 0.283907473 5 4.08229195E-02 10 -1.06195835E-02 11 4.54839282E-02 3 9.92027856E-03 4 -3.69288772E-02 2 -1.01593207E-03 1 2.02495288E-02
 7339 1 12 0.00000000E+00 8 0.405455053 7 0.202649251 6 -3.89850349E-03 9 1.75227392E-02 12 0.306121856 5 4.45348248E-02 10 -1.09158214E-02 11 4.48561758E-02 3 1.09569626E-02 4 -3.75022255E-02 2 -1.23579951E-03 1 2.14554928E-02
 7340 1 12 0.00000000E+00 8 0.380912960 7 0.201559961 6 -5.00830822E-04 9 1.33116283E-02 12 0.328533769 5 4.79443111E-02 10 -1.11268498E-02 11 4.41109724E-02 3 1.19825592E-02 4 -3.78839262E-02 2 -1.45133887E-03 1 2.26067696E-02
 7341 1 12 0.00000000E+00 8 0.357785434 7 0.198974490 6 2.51172413E-03 12 0.351107538 9 9.66222491E-03 5 5.10202870E-02 10 -1.12582035E-02 11 4.32545766E-02 3 1.29854912E-02 4 -3.80806290E-02 2 -1.65948307E-03 1 2.36965567E-02
 7342 1 12 0.00000000E+00 8 0.335924149 7 0.195199192 6 5.14275394E-03 12 0.373811662 9 6.48616767E-03 5 5.37421778E-02 10 -1.13157555E-02 11 4.22932692E-02 3 1.39548201E-02 4 -3.81000713E-02 2 -1.85774127E-03 1 2.47193687E-02
 7343 1 12 0.00000000E+00 8 0.315195084 7 0.190483481 12 0.396617323 6 7.41023105E-03 9 3.71125480E-03 5 5.60980886E-02 10 -1.13060670E-02 11 4.12344672E-02 3 1.48810036E-02 4 -3.79518010E-02 2 -2.04375223E-03 1 2.56706960E-02
 7344 1 13 0.00000000E+00 8 0.294888049 7 0.184896722 12 0.406883061 6 9.42811836E-03 9 1.05360337E-03 5 5.75272851E-02 10 -1.13989115E-02 11 3.69666293E-02 3 1.55180423E-02 4 -3.81057858E-02 2 -3.08343046E-03 1 2.35749297E-02 13 2.18516886E-02
 7345 1 13 0.00000000E+00 8 0.276072383 7 0.178875566 12 0.429719657 6 1.10465363E-02 9 -1.08541560E-03 5 5.91427423E-02 10 -1.12723010E-02 11 3.57109122E-02 3 1.63320918E-02 4 -3.76546271E-02 2 -3.24615324E-03 1 2.43538301E-02 13 2.20047776E-02
 7346 1 13 0.00000000E+00 12 0.452597082 8 0.258072972 7 0.172420964 6 1.23848608E-02 9 -2.96908873E-03 5 6.04004599E-02 10 -1.10948319E-02 11 3.43855731E-02 3 1.70822386E-02 4 -3.70654315E-02 2 -3.38986190E-03 1 2.50607468E-02 13 2.21143235E-02
 7347 1 13 0.00000000E+00 12 0.475474626 8 0.240813449 7 0.165642351 6 1.34735471E-02 9 -4.63153142E-03 5 6.13127947E-02 10 -1.08713852E-02 11 3.29969563E-02 3 1.77635904E-02 4 -3.63483280E-02 2 -3.51446075E-03 1 2.56949235E-02 13 2.21934728E-02
 7348 1 13 0.00000000E+00 12 0.498304844 8 0.224228486 7 0.158630267 6 1.43424002E-02 9 -6.10110024E-03 5 6.18951432E-02 10 -1.06063792E-02 11 3.15516815E-02 3 1.83728635E-02 4 -3.55145223E-02 2 -3.61901894E-03 13 2.22590640E-02 1 2.62562688E-02
 7349 1 13 0.00000000E+00 12 0.521031260 8 0.208266243 7 0.151457757 6 1.50185749E-02 9 -7.40165124E-03 5 6.21665493E-02 10 -1.03045506E-02 11 3.00573464E-02 3 1.89081859E-02 4 -3.45746092E-02 2 -3.70354811E-03 13 2.23323870E-02 1 2.67460700E-02
 7350 1 13 0.00000000E+00 12 0.543585896 8 0.192883611 7 0.144188002 6 1.55276312E-02 9 -8.55345838E-03 5 6.21475615E-02 10 -9.97098349E-03 11 2.85231136E-02 3 1.93689708E-02 4 -3.35398354E-02 13 2.24401299E-02 2 -3.76737327E-03 1 2.71667670E-02
 7351 1 13 0.00000000E+00 12 0.565886438 8 0.178049341 7 0.136873499 6 1.58922803E-02 9 -9.57413018E-03 5 6.18613996E-02 10 -9.60926060E-03 3 1.97558422E-02 11 2.69581731E-02 4 -3.24210413E-02 13 2.26155203E-02 2 -3.81093309E-03 1 2.75229011E-02
 7352 1 13 0.00000000E+00 12 0.587832510 8 0.163740829 7 0.129561633 6 1.61330737E-02 9 -1.04780113E-02 5 6.13324307E-02 10 -9.22400504E-03 3 2.00707465E-02 11 2.53739692E-02 4 -3.12295146E-02 13 2.28999015E-02 2 -3.83384107E-03 1 2.78203003E-02
 7354 1 12 0.00000000E+00 12 0.631092966 8 0.136759102 7 0.115291461 6 1.59963220E-02 5 5.98760620E-02 9 -1.21893575E-02 10 -8.46730452E-03 3 2.99507529E-02 11 2.29912978E-02 13 2.53167339E-02 4 -3.10217477E-02 2 1.44037046E-02
 7453 1 11 0.00000000E+00 11 0.682475209 10 0.227995127 9 -1.09761963E-02 8 -1.25671644E-02 7 2.56343791E-03 6 1.23147275E-02 4 7.35703632E-02 5 1.20042555E-03 3 -1.30184460E-02 2 1.98725127E-02 1 1.65700112E-02
 7454 1 11 0.00000000E+00 11 0.666546404 10 0.261447459 9 -1.02600809E-02 8 -1.38004432E-02 7 2.10805167E-03 6 1.21569484E-02 4 6.42458275E-02 5 8.67989438E-04 3 -1.12094237E-02 2 1.58613883E-02 1 1.20358700E-02
 7455 1 11 0.00000000E+00 11 0.635723889 10 0.309215009 9 -9.34843626E-03 8 -1.44559648E-02 7 1.69654214E-03 6 1.16687194E-02 4 5.43273650E-02 5 5.70944801E-04 3 -9.33418423E-03 2 1.20432619E-02 1 7.89287966E-03
 7456 1 12 0.00000000E+00 11 0.580392301 10 0.379897296 9 -8.15681089E-03 8 -1.45725096E-02 7 1.12927647E-03 6 1.07135465E-02 4 4.40074988E-02 5 1.98022521E-04 3 -7.48053240E-03 2 8.53129383E-03 1 4.18651244E-03 12 1.15410122E-03
 7457 1 12 0.00000000E+00 10 0.483649075 11 0.490369946 9 -6.49327645E-03 8 -1.23926047E-02 7 1.15214242E-03 6 9.11753904E-03 4 3.33118178E-02 5 2.77327199E-04 3 -5.48962178E-03 2 5.63729880E-03 1 2.04416667E-03 12 -1.18382636E-03
 7458 1 12 0.00000000E+00 10 0.625684083 11 0.359025955 9 -4.43315133E-03 8 -9.20632761E-03 7 9.35834658E-04 6 6.78482186E-03 4 2.25092843E-02 5 2.64171278E-04 3 -3.60428495E-03 2 3.30296019E-03 1 7.19207048E-04 12 -1.98258320E-03
 7459 1 12 0.00000000E+00 10 0.801104605 11 0.191873044 9 -2.16291915E-03 8 -5.04142325E-03 7 5.23500377E-04 6 3.72401788E-03 4 1.14799403E-02 5 1.65303529E-04 3 -1.79444929E-03 2 1.46839384E-03 1 1.08181892E-04 12 -1.44821778E-03
 7460 1 12 0.00000000E+00 10 1.00000000 11 0.00000000E+00 9 0.00000000E+00 8 0.00000000E+00 7 0.00000000E+00 6 0.00000000E+00 4 0.00000000E+00 5 0.00000000E+00 3 0.00000000E+00 2 0.00000000E+00 1 0.00000000E+00 12 0.00000000E+00
 7465 1 12 0.00000000E+00 9 0.489272982 10 0.443705767 11 6.00183494E-02 8 2.35552955E-02 7 -1.04937898E-02 6 -9.20424983E-03 5 -1.57345948E-03 4 -6.33200118E-03 3 3.99256183E-04 2 -1.08015526E-03 1 1.16583414E-03 12 1.05661675E-02
 7466 1 12 0.00000000E+00 9 0.575265288 10 0.350395560 11 6.17552251E-02 8 3.46322395E-02 7 -1.25622237E-02 6 -1.27344346E-02 5 -1.98205863E-03 4 -9.40616149E-03 3 6.73368399E-04 2 -9.60036647E-04 1 1.68454810E-03 12 1.32386824E-02
 7467 1 12 0.00000000E+00 9 0.649951875 10 0.264620274 11 6.23603910E-02 8 5.07445969E-02 7 -1.45857166E-02 6 -1.64833739E-02 5 -2.44290638E-03 4 -1.26784686E-02 3 9.60322446E-04 2 -7.80477480E-04 1 2.22952152E-03 12 1.61039811E-02
 7468 1 12 0.00000000E+00 9 0.705842018 10 0.189665943 11 6.23054802E-02 8 7.48098791E-02 7 -1.64907407E-02 6 -1.99814308E-02 5 -2.99442327E-03 4 -1.57533977E-02 3 1.19964988E-03 2 -5.78231353E-04 12 1.92140900E-02 1 2.76117469E-03
 7469 1 12 0.00000000E+00 9 0.734043419 10 0.129594624 8 0.110252514 11 6.19841255E-02 7 -1.81838106E-02 6 -2.26396807E-02 5 -3.68259568E-03 4 -1.81640480E-02 3 1.31956371E-03 2 -3.97188152E-04 12 2.26378590E-02 1 3.23520531E-03
 7470 1 12 0.00000000E+00 9 0.730235398 10 8.63714218E-02 8 0.158637896 11 6.16429150E-02 7 -1.96489245E-02 6 -2.41776947E-02 5 -4.50441800E-03 4 -1.96457375E-02 3 1.28436065E-03 2 -2.63616064E-04 12 2.64391154E-02 1 3.62928282E-03
 7471 1 12 0.00000000E+00 9 0.699213564 8 0.217860654 10 5.76816238E-02 7 -2.10146029E-02 11 6.13275655E-02 6 -2.49470510E-02 5 -5.36574004E-03 4 -2.03446299E-02 3 1.13197905E-03 2 -1.68442304E-04 12 3.06607075E-02 1 3.96435987E-03
 7472 1 12 0.00000000E+00 9 0.650377810 8 0.283845693 10 3.90779413E-02 7 -2.24303268E-02 11 6.09755702E-02 6 -2.55858935E-02 5 -6.12702034E-03 4 -2.06132140E-02 3 9.35939606E-04 2 -8.53453384E-05 12 3.53454202E-02 1 4.28340491E-03
 7485 1 12 0.00000000E+00 8 0.579767406 7 0.130097508 9 8.09651464E-02 6 -3.30882519E-02 10 -6.60467194E-03 5 1.71584096E-02 11 5.41654192E-02 12 0.189881414 4 -3.17781679E-02 3 4.64430125E-03 2 3.57616605E-04 1 1.44338552E-02
 7486 1 12 0.00000000E+00 8 0.549621820 7 0.146534890 9 6.78500012E-02 6 -2.93697100E-02 10 -7.45954458E-03 5 2.10442916E-02 11 5.36637716E-02 12 0.209812447 4 -3.29634435E-02 3 5.43420576E-03 2 2.09019330E-04 1 1.56222712E-02
 7487 1 12 0.00000000E+00 8 0.519616008 7 0.159606591 9 5.68727329E-02 6 -2.53659133E-02 5 2.49617081E-02 10 -8.20289738E-03 12 0.230337188 11 5.30739725E-02 4 -3.40199396E-02 3 6.27086172E-03 2 4.26885381E-05 1 1.68070029E-02
 7488 1 12 0.00000000E+00 8 0.490393251 7 0.169457108 9 4.76108976E-02 6 -2.12590396E-02 5 2.88378540E-02 10 -8.83670337E-03 12 0.251355529 11 5.23876846E-02 3 7.14384532E-03 4 -3.49287838E-02 2 -1.37358700E-04 1 1.79757047E-02
 7489 1 12 0.00000000E+00 8 0.462298781 7 0.176379889 9 3.97375785E-02 6 -1.71989501E-02 12 0.272786736 5 3.26056071E-02 10 -9.36540682E-03 11 5.16010560E-02 3 8.04256368E-03 4 -3.56777832E-02 2 -3.26708483E-04 1 1.91166494E-02
 7490 1 12 0.00000000E+00 8 0.435481608 7 0.180734724 6 -1.32985283E-02 9 3.29982489E-02 12 0.294565469 5 3.62059362E-02 10 -9.79406387E-03 11 5.07133752E-02 3 8.95535294E-03 4 -3.62605080E-02 2 -5.21402166E-04 1 2.02197935E-02
 7491 1 12 0.00000000E+00 8 0.409974694 7 0.182889879 6 -9.63679049E-03 9 2.71932893E-02 12 0.316638649 5 3.95883881E-02 10 -1.01279048E-02 11 4.97252159E-02 3 9.87107679E-03 4 -3.66747342E-02 2 -7.17900111E-04 1 2.12761164E-02
 7492 1 12 0.00000000E+00 8 0.385741591 7 0.183194667 6 -6.26477646E-03 9 2.21657958E-02 12 0.338962287 5 4.27131839E-02 10 -1.03739817E-02 11 4.86395545E-02 3 1.07782297E-02 4 -3.69212776E-02 2 -9.12829186E-04 1 2.22775545E-02
 7493 1 12 0.00000000E+00 8 0.362711012 7 0.181961566 6 -3.20802489E-03 12 0.361499459 9 1.77900176E-02 5 4.55483198E-02 10 -1.05378404E-02 11 4.74587567E-02 3 1.16666835E-02 4 -3.70035656E-02 2 -1.10374705E-03 1 2.32173596E-02
 7494 1 12 0.00000000E+00 8 0.340794325 7 0.179464936 12 0.384217978 6 -4.75516077E-04 9 1.39647136E-02 5 4.80719544E-02 10 -1.06261251E-02 11 4.61870022E-02 3 1.25260493E-02 4 -3.69269103E-02 2 -1.28821470E-03 1 2.40898132E-02
 7495 1 13 0.00000000E+00 8 0.319292188 7 0.175796866 12 0.394058824 6 2.03002244E-03 9 1.03742564E-02 5 4.96939719E-02 10 -1.08142374E-02 11 4.16069664E-02 3 1.31022269E-02 4 -3.71735953E-02 2 -2.36015045E-03 1 2.18194034E-02 13 2.25732420E-02
 7496 1 13 0.00000000E+00 8 0.299330592 7 0.171434149 12 0.417028338 6 4.13752720E-03 9 7.41767790E-03 5 5.15567251E-02 10 -1.07696606E-02 11 4.01589163E-02 3 1.38773797E-02 4 -3.68007272E-02 2 -2.52743834E-03 1 2.25370694E-02 13 2.26194579E-02
 7497 1 13 0.00000000E+00 8 0.280220330 12 0.440135479 7 0.166403472 6 5.95727330E-03 9 4.80700936E-03 5 5.30866645E-02 10 -1.06666340E-02 11 3.86431813E-02 3 1.46004772E-02 4 -3.62898335E-02 2 -2.67991284E-03 1 2.31852494E-02 13 2.25972570E-02
 7498 1 13 0.00000000E+00 12 0.463347495 8 0.261887491 7 0.160840124 6 7.51283672E-03 9 2.49543763E-03 5 5.42871542E-02 10 -1.05107892E-02 11 3.70645560E-02 3 1.52659239E-02 4 -3.56496423E-02 2 -2.81696254E-03 1 2.37616524E-02 13 2.25147139E-02
 7499 1 13 0.00000000E+00 12 0.486627609 8 0.244265214 7 0.154859304 6 8.82770773E-03 9 4.43697732E-04 5 5.51663861E-02 10 -1.03067337E-02 11 3.54275070E-02 3 1.58687755E-02 4 -3.48892249E-02 2 -2.93740467E-03 13 2.23826393E-02 1 2.42645182E-02
 7500 1 13 0.00000000E+00 12 0.509932637 8 0.227296159 7 0.148556069 6 9.92609840E-03 9 -1.38093857E-03 5 5.57358861E-02 10 -1.00597218E-02 11 3.37378085E-02 3 1.64054874E-02 4 -3.40176672E-02 2 -3.04086623E-03 13 2.22154595E-02 1 2.46935915E-02
 7501 1 13 0.00000000E+00 12 0.533211231 8 0.210932314 7 0.142010391 6 1.08314212E-02 9 -3.00674164E-03 5 5.60105480E-02 10 -9.77415219E-03 11 3.20015401E-02 3 1.68740749E-02 4 -3.30448896E-02 13 2.20316667E-02 2 -3.12686525E-03 1 2.50494666E-02
 7502 1 13 0.00000000E+00 12 0.556400776 8 0.195134014 7 0.135290742 6 1.15656657E-02 9 -4.45731031E-03 5 5.60073107E-02 10 -9.45458282E-03 11 3.02258600E-02 3 1.72731392E-02 4 -3.19801271E-02 13 2.18552798E-02 2 -3.19509394E-03 1 2.53343303E-02
 7503 1 13 0.00000000E+00 12 0.579424262 8 0.179870889 7 0.128455698 6 1.21499393E-02 9 -5.75320469E-03 5 5.57453893E-02 10 -9.10509191E-03 11 2.84192525E-02 3 1.76031254E-02 4 -3.08334306E-02 13 2.17168201E-02 2 -3.24555743E-03 1 2.55518947E-02
 7504 1 13 0.00000000E+00 12 0.602186084 8 0.165121734 7 0.121557102 6 1.26027251E-02 9 -6.91128569E-03 5 5.52467853E-02 10 -8.72999057E-03 11 2.65917927E-02 3 1.78654678E-02 4 -2.96153147E-02 13 2.16552932E-02 2 -3.27796815E-03 1 2.57076006E-02
